s,sLabel,sAltLabel,st,stLabel,rp,rpLabel,o,oLabel,oAltLabel,ot,otLabel
http://www.wikidata.org/entity/Q87250913,2020 COVID-19 pandemic in Georgia,2020 coronavirus outbreak in Georgia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q230,Georgia,"GEO, Republic of Georgia, GE, 🇬🇪, Georgia (country)",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87250913,2020 COVID-19 pandemic in Georgia,2020 coronavirus outbreak in Georgia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87250913,2020 COVID-19 pandemic in Georgia,2020 coronavirus outbreak in Georgia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87250913,2020 COVID-19 pandemic in Georgia,2020 coronavirus outbreak in Georgia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87250913,2020 COVID-19 pandemic in Georgia,2020 coronavirus outbreak in Georgia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86521237,COVID-19 pandemic in Asia,"2019–20 coronavirus pandemic in Asia, 2019–20 coronavirus outbreak in Asia",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87250913,2020 COVID-19 pandemic in Georgia,2020 coronavirus outbreak in Georgia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P910,topic's main category,http://www.wikidata.org/entity/Q89413380,Category:2020 coronavirus pandemic in Georgia (country),,http://www.wikidata.org/entity/Q4167836,Wikimedia category
http://www.wikidata.org/entity/Q87250913,2020 COVID-19 pandemic in Georgia,2020 coronavirus outbreak in Georgia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P8045,organized response related to outbreak,http://www.wikidata.org/entity/Q93622934,2020 Georgia COVID-19 travel restrictions,,http://www.wikidata.org/entity/Q87745167,travel restriction
http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1009,Cameroon,"CAM, CMR, cm, 🇨🇲, Republic of Cameroon",http://www.wikidata.org/entity/Q6256,country
http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1009,Cameroon,"CAM, CMR, cm, 🇨🇲, Republic of Cameroon",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q1009,Cameroon,"CAM, CMR, cm, 🇨🇲, Republic of Cameroon",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q29406548,Cameroun,,http://www.wikidata.org/entity/Q4167410,Wikimedia disambiguation page
http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86694873,COVID-19 pandemic in Africa,"2020 coronavirus outbreak in Africa, 2020 coronavirus pandemic in Africa, COVID-19 outbreak in Africa",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87250930,2020 COVID-19 pandemic in Cameroon,2020 coronavirus outbreak in Cameroon,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P910,topic's main category,http://www.wikidata.org/entity/Q89618007,Category:2020 coronavirus pandemic in Cameroon,,http://www.wikidata.org/entity/Q4167836,Wikimedia category
http://www.wikidata.org/entity/Q87250948,COVID-19 pandemic in Slovenia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q215,Slovenia,"SLO, slo, si, svn, Republic of Slovenia, Republika Slovenija, 🇸🇮, Slovenija",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87250948,COVID-19 pandemic in Slovenia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q215,Slovenia,"SLO, slo, si, svn, Republic of Slovenia, Republika Slovenija, 🇸🇮, Slovenija",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87250948,COVID-19 pandemic in Slovenia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87250948,COVID-19 pandemic in Slovenia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87250948,COVID-19 pandemic in Slovenia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87250948,COVID-19 pandemic in Slovenia,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86458103,COVID-19 pandemic in Europe,"COVID-19 outbreak in Europe, Coronavirus pandemic in Europe, Coronavirus outbreak in Europe",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q948,Tunisia,"Republic of Tunisia, tn, 🇹🇳, TUN, Tunisian Republic",http://www.wikidata.org/entity/Q6256,country
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q948,Tunisia,"Republic of Tunisia, tn, 🇹🇳, TUN, Tunisian Republic",http://www.wikidata.org/entity/Q6256,country
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q948,Tunisia,"Republic of Tunisia, tn, 🇹🇳, TUN, Tunisian Republic",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q948,Tunisia,"Republic of Tunisia, tn, 🇹🇳, TUN, Tunisian Republic",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q948,Tunisia,"Republic of Tunisia, tn, 🇹🇳, TUN, Tunisian Republic",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q948,Tunisia,"Republic of Tunisia, tn, 🇹🇳, TUN, Tunisian Republic",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q948,Tunisia,"Republic of Tunisia, tn, 🇹🇳, TUN, Tunisian Republic",http://www.wikidata.org/entity/Q51576574,Mediterranean country
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q948,Tunisia,"Republic of Tunisia, tn, 🇹🇳, TUN, Tunisian Republic",http://www.wikidata.org/entity/Q51576574,Mediterranean country
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86694873,COVID-19 pandemic in Africa,"2020 coronavirus outbreak in Africa, 2020 coronavirus pandemic in Africa, COVID-19 outbreak in Africa",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87343682,2020 COVID-19 pandemic in Tunisia,2020 coronavirus outbreak in Tunisia,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P910,topic's main category,http://www.wikidata.org/entity/Q89565469,Category:2020 coronavirus pandemic in Tunisia,,http://www.wikidata.org/entity/Q4167836,Wikimedia category
http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q921,Brunei,"BRN, bn, 🇧🇳, BRU, Brunei Darussalam, Nation of Brunei, the Abode of Peace",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q921,Brunei,"BRN, bn, 🇧🇳, BRU, Brunei Darussalam, Nation of Brunei, the Abode of Peace",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q921,Brunei,"BRN, bn, 🇧🇳, BRU, Brunei Darussalam, Nation of Brunei, the Abode of Peace",http://www.wikidata.org/entity/Q12759805,sultanate
http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q921,Brunei,"BRN, bn, 🇧🇳, BRU, Brunei Darussalam, Nation of Brunei, the Abode of Peace",http://www.wikidata.org/entity/Q12759805,sultanate
http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87412028,2020 COVID-19 pandemic in Brunei,2020 coronavirus outbreak in Brunei,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86521237,COVID-19 pandemic in Asia,"2019–20 coronavirus pandemic in Asia, 2019–20 coronavirus outbreak in Asia",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87450756,COVID-19 pandemic in Albania,"2020 coronavirus outbreak in Albania, 2020 COVID-19 pandemic in Albania",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q222,Albania,"ALB, al, 🇦🇱, Republic of Albania, Republika e Shqipërisë, Shqipërisë",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87450756,COVID-19 pandemic in Albania,"2020 coronavirus outbreak in Albania, 2020 COVID-19 pandemic in Albania",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q222,Albania,"ALB, al, 🇦🇱, Republic of Albania, Republika e Shqipërisë, Shqipërisë",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87450756,COVID-19 pandemic in Albania,"2020 coronavirus outbreak in Albania, 2020 COVID-19 pandemic in Albania",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87450756,COVID-19 pandemic in Albania,"2020 coronavirus outbreak in Albania, 2020 COVID-19 pandemic in Albania",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
http://www.wikidata.org/entity/Q87450756,COVID-19 pandemic in Albania,"2020 coronavirus outbreak in Albania, 2020 COVID-19 pandemic in Albania",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q609748,emerging communicable disease
http://www.wikidata.org/entity/Q87450756,COVID-19 pandemic in Albania,"2020 coronavirus outbreak in Albania, 2020 COVID-19 pandemic in Albania",http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q86458103,COVID-19 pandemic in Europe,"COVID-19 outbreak in Europe, Coronavirus pandemic in Europe, Coronavirus outbreak in Europe",http://www.wikidata.org/entity/Q3241045,disease outbreak
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q29,Spain,"ESP, España, ES, Kingdom of Spain, 🇪🇸",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q142,France,"La France, FRA, FR, French Republic, fr, Republic of France, République française",http://www.wikidata.org/entity/Q7270,republic
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q142,France,"La France, FRA, FR, French Republic, fr, Republic of France, République française",http://www.wikidata.org/entity/Q3624078,sovereign state
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P17,country,http://www.wikidata.org/entity/Q142,France,"La France, FRA, FR, French Republic, fr, Republic of France, République française",http://www.wikidata.org/entity/Q51576574,Mediterranean country
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q47588,Basque Country,"Euskal Herria, Basqueland",http://www.wikidata.org/entity/Q1151616,stateless nation
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P276,location,http://www.wikidata.org/entity/Q47588,Basque Country,"Euskal Herria, Basqueland",http://www.wikidata.org/entity/Q3502482,cultural region
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q82069695,SARS-CoV-2,"NCP, Corona, 2019-nCoV, Coronavirus, 2019 nCoV, 2019nCoV, Chinese coronavirus, nCoV-2019, nCoV2019, Novel coronavirus (2019-nCoV), Severe acute respiratory syndrome coronavirus 2, Wuhan coronavirus, Wuhan seafood market pneumonia virus, novel coronavirus, SARS-CoV2, Wuhan virus, Corona virus, Severe acute respiratory syndrome-related coronavirus 2, COVID-19 virus, Acute respiratory syndrome coronavirus 2",http://www.wikidata.org/entity/Q855769,strain
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q82069695,SARS-CoV-2,"NCP, Corona, 2019-nCoV, Coronavirus, 2019 nCoV, 2019nCoV, Chinese coronavirus, nCoV-2019, nCoV2019, Novel coronavirus (2019-nCoV), Severe acute respiratory syndrome coronavirus 2, Wuhan coronavirus, Wuhan seafood market pneumonia virus, novel coronavirus, SARS-CoV2, Wuhan virus, Corona virus, Severe acute respiratory syndrome-related coronavirus 2, COVID-19 virus, Acute respiratory syndrome coronavirus 2",http://www.wikidata.org/entity/Q75913269,group or class of strains
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P361,part of,http://www.wikidata.org/entity/Q83741704,COVID-19 pandemic by country and territory,"2019–20 coronavirus pandemic by country and territory, coronavirus pandemic by country and territory",http://www.wikidata.org/entity/Q13406463,Wikimedia list article
http://www.wikidata.org/entity/Q87452683,2020 COVID-19 pandemic in Basque Country,,http://www.wikidata.org/entity/Q3241045,disease outbreak,http://www.wikidata.org/entity/P828,has cause,http://www.wikidata.org/entity/Q84263196,COVID-19,"Wuhan pneumonia, 2019 novel coronavirus respiratory syndrome, 2019-nCoV acute respiratory disease, coronavirus disease 2019, Coronavirus disease 2019, SARS-CoV-2 infection, seafood market pneumonia, severe acute respiratory syndrome type 2, Covid-19, 2019 NCP, 2019 novel coronavirus pneumonia, COVID 19, COVID-2019, COVID19, nCOVD 19, nCOVD-19, nCOVD19, Wuhan respiratory syndrome, WuRS, CD-19",http://www.wikidata.org/entity/Q12192,pneumonia
